epoch,train_loss,test_loss,behavioral_rsa_rho,behavioral_rsa_p_value,used_random_targets,used_shuffled_targets,used_uniform_images,used_image_noise
45,100.68610762493101,44.13976507028822,0.7315703090497494,1.530659143967479e-189,False,False,False,True
46,30.49813441754708,32.818681221640574,0.7610924323110917,6.503487071274286e-214,False,False,False,False
47,27.1960998070207,31.95619193229886,0.770531749771721,1.8123444378548535e-222,False,False,False,False
48,26.530090923784844,31.631807822548883,0.7698148014313323,8.36298020714651e-222,False,False,False,False
49,26.168341369840245,31.48008142123565,0.7706933211885086,1.2830397876294191e-222,False,False,False,False
50,25.88328140131985,31.312711473327973,0.772906622598373,1.0988667063313652e-224,False,False,False,False
51,25.62444265265214,31.217554334777496,0.774619608202143,2.6593831545627293e-226,False,False,False,False
52,25.39037977097107,31.084453688142048,0.771283935387902,3.621353466812695e-223,False,False,False,False
53,25.175250557981368,30.922161608111132,0.7752901532015308,6.141015210357995e-227,False,False,False,False
54,24.946883637489044,30.838338356650336,0.7735069480555271,2.9934443014601354e-225,False,False,False,False
55,24.75716509515229,30.811572923186077,0.7731371803154486,6.671860190070881e-225,False,False,False,False
56,24.534498135468965,30.67502301042251,0.7754155885390742,4.665741250525827e-227,False,False,False,False
57,24.35877246803854,30.601274943483467,0.7726381395561116,1.9632058810020021e-224,False,False,False,False
58,24.143273319233817,30.56257161514535,0.7759640384053742,1.400555225570056e-227,False,False,False,False
59,23.95405441770263,30.462051433752915,0.7767684424118654,2.382788376268318e-228,False,False,False,False
60,23.783337643272,30.377536373243807,0.7763396337362054,6.131058461468907e-228,False,False,False,False
61,23.59282112121582,30.303510423523285,0.7759200722848961,1.5425900980205299e-227,False,False,False,False
62,23.415532923141015,30.25433391760726,0.77753763004497,4.3504173036467425e-229,False,False,False,False
63,23.246439339381507,30.247939241525216,0.7772327684555564,8.542899809190604e-229,False,False,False,False
64,23.07506361034108,30.169652274958995,0.7721724214121906,5.3617530473838975e-224,False,False,False,False
65,22.890729803788034,30.102679700482618,0.7714573166639984,2.4962222456263605e-223,False,False,False,False
66,22.703412830004073,29.957846520355393,0.7701450427219366,4.1376518858954766e-222,False,False,False,False
67,22.534222822110078,29.973706640591278,0.7731985037937498,5.842068481545337e-225,False,False,False,False
68,22.37251677473496,29.91199447041717,0.7711497335813424,4.82887625869542e-223,False,False,False,False
69,22.2143698874603,29.837728489828372,0.771249856105394,3.8959671065368655e-223,False,False,False,False
70,22.05617552781039,29.874384000156464,0.7735137873227234,2.9493539902608355e-225,False,False,False,False
71,21.875954799704935,29.764670292975495,0.7738494381559633,1.4229254826077264e-225,False,False,False,False
72,21.72994001288163,29.753974113675113,0.7708382292073478,9.410324581401244e-223,False,False,False,False
73,21.581730010436843,29.690069862492177,0.7693679916037488,2.1628535510727331e-221,False,False,False,False
74,21.41060560231724,29.67023497523524,0.769419014376444,1.9406651227611428e-221,False,False,False,False
75,21.2638434782583,29.62794256473773,0.7697224755046652,1.0179077120757338e-221,False,False,False,False
76,21.12874982099454,29.5923188773308,0.7703032530318626,2.952320729321584e-222,False,False,False,False
77,20.969670192686806,29.58668969085862,0.7697941540348275,8.738789386011411e-222,False,False,False,False
78,20.81058473666289,29.541453472158526,0.7685435338290791,1.241753983502523e-220,False,False,False,False
79,20.67936258500963,29.519003472934113,0.7653111272607304,1.0954941483945098e-217,False,False,False,False
80,20.523018316548946,29.501549989479024,0.7685007006189984,1.3595089342139881e-220,False,False,False,False
81,20.377478607473613,29.41626678382494,0.7672211807469133,2.0175994494295403e-219,False,False,False,False
82,20.23692678942905,29.39386599630282,0.7651370018589855,1.5737401565286842e-217,False,False,False,False
83,20.08504616058434,29.401660687357023,0.7669271382427709,3.7409171708878044e-219,False,False,False,False
84,19.967753994167676,29.345046891691936,0.7668534279987596,4.366503562073776e-219,False,False,False,False
85,19.82715484111923,29.305539821392923,0.7635642337741804,4.0903731636485266e-216,False,False,False,False
86,19.690479680111533,29.304626802054557,0.7633746113287335,6.04778956238506e-216,False,False,False,False
87,19.557058609093325,29.292884131162864,0.7652498706701281,1.2444321715670309e-217,False,False,False,False
88,19.433422463752557,29.305401438507587,0.7660262654527719,2.4662752095845636e-218,False,False,False,False
89,19.307742956272453,29.28951143296384,0.7667027634573474,5.988575498059014e-219,False,False,False,False
90,19.17180368312508,29.274157719058884,0.7667606213167575,5.304598530983335e-219,False,False,False,False
91,19.047405935060283,29.225315452280626,0.7605309727873866,2.0391425358841832e-213,False,False,False,False
92,18.903622624616542,29.21582671950535,0.7624850007550099,3.769114006370567e-215,False,False,False,False
93,18.77879192426264,29.216886994588442,0.7629533526020686,1.4398655779515984e-215,False,False,False,False
94,18.680873839148525,29.19536472552389,0.7594794814412684,1.7188371113368372e-212,False,False,False,False
95,18.546379839614488,29.2319998345981,0.7621994488081264,6.76965228179638e-215,False,False,False,False
96,18.440489412344725,29.18569419397175,0.7606082448013559,1.742707376791713e-213,False,False,False,False
